"No.","Time","Source","Destination","Protocol","Length","Info"
"1739","20.295637","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=7576 Ack=1935435 Win=1575424 Len=0 TSval=4113701433 TSecr=1069306674"
"1740","20.298500","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=7576 Ack=1936783 Win=1575424 Len=0 TSval=4113701433 TSecr=1069306675"
"1741","20.300207","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1740#1] 53420  >  443 [ACK] Seq=7576 Ack=1936783 Win=1575424 Len=0 TSval=4113701433 TSecr=1069306675 SLE=1938131 SRE=1939479"
"1742","20.302341","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=7576 Ack=1939479 Win=1575424 Len=0 TSval=4113701433 TSecr=1069306675"
"1743","20.304468","223.196.57.16","192.168.43.6","TCP","2762","[TCP ACKed unseen segment] 443  >  53420 [ACK] Seq=1939479 Ack=7576 Win=87552 Len=2696 TSval=1069306675 TSecr=4113701151 [TCP segment of a reassembled PDU]"
"1744","20.406133","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=7576 Ack=1942175 Win=1575424 Len=0 TSval=4113701433 TSecr=1069306675"
"1745","20.388072","223.196.57.16","192.168.43.6","TCP","4110","443  >  53420 [ACK] Seq=1942175 Ack=7576 Win=87552 Len=4044 TSval=1069306676 TSecr=4113701151 [TCP segment of a reassembled PDU]"
"1746","20.424227","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1747","20.594292","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53420 [ACK] Seq=1946219 Ack=7576 Win=87552 Len=1348 TSval=1069306676 TSecr=4113701151"
"1748","20.431183","223.196.57.16","192.168.43.6","TLSv1.3","6806","Continuation Data"
"1749","20.1331031","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=7576 Ack=1946219 Win=1575424 Len=0 TSval=4113701437 TSecr=1069306676"
"1750","20.1336088","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1749#1] 53420  >  443 [ACK] Seq=7576 Ack=1946219 Win=1575424 Len=0 TSval=4113701437 TSecr=1069306676 SLE=1947567 SRE=1948915"
"1751","20.1337435","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=7576 Ack=1948915 Win=1575424 Len=0 TSval=4113701437 TSecr=1069306676"
"1752","20.501929","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=7576 Ack=1955655 Win=1575424 Len=0 TSval=4113701437 TSecr=1069306677"
"1753","19.988755","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1754","20.1374509","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53420 [ACK] Seq=1955655 Ack=7576 Win=87552 Len=1348 TSval=1069306678 TSecr=4113701151"
"1755","20.508673","223.196.57.16","192.168.43.6","TLSv1.3","6806","Continuation Data"
"1756","20.528009","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1757","20.1647968","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1752#1] 53420  >  443 [ACK] Seq=7576 Ack=1955655 Win=1575424 Len=0 TSval=4113701437 TSecr=1069306677 SLE=1957003 SRE=1958351"
"1758","20.1650581","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=7576 Ack=1958351 Win=1575424 Len=0 TSval=4113701437 TSecr=1069306678"
"1759","20.1651916","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=7576 Ack=1965091 Win=1575424 Len=0 TSval=4113701437 TSecr=1069306678"
"1760","20.1653347","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1759#1] 53420  >  443 [ACK] Seq=7576 Ack=1965091 Win=1575424 Len=0 TSval=4113701437 TSecr=1069306678 SLE=1966439 SRE=1967787"
"1761","20.1654479","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53420 [ACK] Seq=1965091 Ack=7576 Win=87552 Len=1348 TSval=1069306678 TSecr=4113701151"
"1762","20.537534","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1763","20.541976","223.196.57.16","192.168.43.6","TLSv1.3","2762","Continuation Data"
"1764","20.1812999","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1765","20.553254","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53420 [ACK] Seq=1971831 Ack=7576 Win=87552 Len=1348 TSval=1069306679 TSecr=4113701151"
"1766","20.1890542","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1767","-19.904784","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=7576 Ack=1967787 Win=1575424 Len=0 TSval=4113701438 TSecr=1069306678"
"1768","19.999278","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=7576 Ack=1971831 Win=1575424 Len=0 TSval=4113701438 TSecr=1069306678"
"1769","-19.901630","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1768#1] 53420  >  443 [ACK] Seq=7576 Ack=1971831 Win=1575424 Len=0 TSval=4113701438 TSecr=1069306678 SLE=1973179 SRE=1974527"
"1770","20.607551","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=7576 Ack=1974527 Win=1575424 Len=0 TSval=4113701438 TSecr=1069306679"
"1771","-19.899057","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1772","-19.850417","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53420 [ACK] Seq=1975875 Ack=7576 Win=87552 Len=1348 TSval=1069306680 TSecr=4113701151"
"1773","-19.816576","223.196.57.16","192.168.43.6","TLSv1.3","4110","Continuation Data"
"1774","-19.674026","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1775","20.636951","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53420 [ACK] Seq=1986659 Ack=7576 Win=87552 Len=1348 TSval=1069306681 TSecr=4113701151 [TCP segment of a reassembled PDU]"
"1776","-19.568020","223.196.57.16","192.168.43.6","TCP","2762","[TCP Retransmission] 443  >  53420 [ACK] Seq=1983963 Ack=7576 Win=87552 Len=2696 TSval=1069306681 TSecr=4113701151"
"1777","-19.492227","223.196.57.16","192.168.43.6","TLSv1.3","6806","[TCP Previous segment not captured] , Continuation Data"
"1778","-19.326707","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1779","-19.284529","223.196.57.16","192.168.43.6","TLSv1.3","4110","[TCP Previous segment not captured] , Continuation Data"
"1780","-19.183375","223.196.57.16","192.168.43.6","TLSv1.3","6806","Continuation Data"
"1781","-19.026376","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53420 [ACK] Seq=2304787 Ack=7576 Win=87552 Len=1348 TSval=1069306727 TSecr=4113701151"
"1782","20.761436","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"1783","20.773090","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1784","20.777805","223.196.57.16","192.168.43.6","TLSv1.3","6806","[TCP Previous segment not captured] , Continuation Data"
"1785","19.998882","223.196.57.16","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"1786","20.054870","223.196.57.16","192.168.43.6","TLSv1.3","4110","[TCP Previous segment not captured] , Continuation Data"
"1787","20.813086","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1788","20.195034","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53420 [ACK] Seq=2552819 Ack=7576 Win=87552 Len=1348 TSval=1069306846 TSecr=4113701481"
"1789","20.737851","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1790","20.874659","223.196.57.16","192.168.43.6","TLSv1.3","4110","Continuation Data"
"1791","20.890759","192.168.43.6","223.196.57.16","TLSv1.3","1446","[TCP ACKed unseen segment] , Application Data"
"1792","20.928975","223.196.57.16","192.168.43.6","TCP","66","[TCP Previous segment not captured] 443  >  53420 [ACK] Seq=2582981 Ack=8924 Win=90368 Len=0 TSval=1069307065 TSecr=4113701700"
"1793","20.934539","223.196.57.16","192.168.43.6","TCP","66","443  >  53420 [ACK] Seq=2582981 Ack=8956 Win=90368 Len=0 TSval=1069307103 TSecr=4113701700"
"1794","20.937689","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1795","20.971401","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1791#1] [TCP ACKed unseen segment] 53420  >  443 [ACK] Seq=8956 Ack=2582981 Win=1575424 Len=0 TSval=4113701956 TSecr=1069307103 SLE=2584329 SRE=2585677"
"1796","20.974384","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53420 [ACK] Seq=2582981 Ack=8956 Win=90368 Len=1348 TSval=1069307242 TSecr=4113701700"
"1797","20.1019173","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=8956 Ack=2585677 Win=1575424 Len=0 TSval=4113701956 TSecr=1069307242"
"1798","20.899870","223.196.57.16","192.168.43.6","TLSv1.3","4110","Continuation Data"
"1799","20.1137291","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1800","20.915201","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53420 [ACK] Seq=2589721 Ack=8956 Win=90368 Len=1348 TSval=1069307242 TSecr=4113701700"
"1801","20.1218260","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1802","20.1258400","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53420 [ACK] Seq=2592417 Ack=8956 Win=90368 Len=1348 TSval=1069307242 TSecr=4113701700"
"1803","20.1300133","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1804","20.1341055","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=8956 Ack=2589721 Win=1575424 Len=0 TSval=4113702006 TSecr=1069307242"
"1805","20.933350","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1804#1] 53420  >  443 [ACK] Seq=8956 Ack=2589721 Win=1575424 Len=0 TSval=4113702007 TSecr=1069307242 SLE=2591069 SRE=2592417"
"1806","20.931997","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=8956 Ack=2592417 Win=1575424 Len=0 TSval=4113702007 TSecr=1069307242"
"1807","20.932114","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1806#1] 53420  >  443 [ACK] Seq=8956 Ack=2592417 Win=1575424 Len=0 TSval=4113702007 TSecr=1069307242 SLE=2593765 SRE=2595113"
"1808","21.520468","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=8956 Ack=2595113 Win=1575424 Len=0 TSval=4113702007 TSecr=1069307242"
"1809","21.523284","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1810","21.561807","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53420 [ACK] Seq=2600505 Ack=8956 Win=90368 Len=1348 TSval=1069307243 TSecr=4113701700"
"1811","20.938623","223.196.57.16","192.168.43.6","TCP","2762","[TCP Retransmission] 443  >  53420 [ACK] Seq=2597809 Ack=8956 Win=90368 Len=2696 TSval=1069307243 TSecr=4113701700"
"1812","21.008198","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1813","21.725730","223.196.57.16","192.168.43.6","TLSv1.3","8154","Continuation Data"
"1814","21.944529","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=8956 Ack=2597809 Win=1575424 Len=0 TSval=4113702007 TSecr=1069307242"
"1815","21.947891","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1814#1] 53420  >  443 [ACK] Seq=8956 Ack=2597809 Win=1575424 Len=0 TSval=4113702007 TSecr=1069307242 SLE=2600505 SRE=2601853"
"1816","21.951135","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=8956 Ack=2601853 Win=1575424 Len=0 TSval=4113702007 TSecr=1069307243"
"1817","21.953265","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=8956 Ack=2611289 Win=1575424 Len=0 TSval=4113702007 TSecr=1069307243"
"1818","21.955355","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1819","21.988288","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53420 [ACK] Seq=2611289 Ack=8956 Win=90368 Len=1348 TSval=1069307244 TSecr=4113701700"
"1820","21.1026900","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53420 [ACK] Seq=2613985 Ack=8956 Win=90368 Len=1348 TSval=1069307244 TSecr=4113701700"
"1821","21.1070776","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53420 [ACK] Seq=2612637 Ack=8956 Win=90368 Len=1348 TSval=1069307244 TSecr=4113701700"
"1822","21.1109310","223.196.57.16","192.168.43.6","TLSv1.3","2762","Continuation Data"
"1823","21.1227753","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1817#1] 53420  >  443 [ACK] Seq=8956 Ack=2611289 Win=1575424 Len=0 TSval=4113702007 TSecr=1069307243 SLE=2615333 SRE=2616681"
"1824","21.1229251","192.168.43.6","223.196.57.16","TCP","78","53420  >  443 [ACK] Seq=8956 Ack=2612637 Win=1575424 Len=0 TSval=4113702007 TSecr=1069307244 SLE=2615333 SRE=2616681"
"1825","21.061587","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1824#1] 53420  >  443 [ACK] Seq=8956 Ack=2612637 Win=1575424 Len=0 TSval=4113702007 TSecr=1069307244 SLE=2613985 SRE=2616681"
"1826","21.061690","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=8956 Ack=2616681 Win=1575424 Len=0 TSval=4113702007 TSecr=1069307244"
"1827","21.1232360","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=8956 Ack=2619377 Win=1575424 Len=0 TSval=4113702007 TSecr=1069307245"
"1828","21.1233518","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1829","21.1274760","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53420 [ACK] Seq=2622073 Ack=8956 Win=90368 Len=1348 TSval=1069307245 TSecr=4113701700"
"1830","21.1335824","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53420 [ACK] Seq=2620725 Ack=8956 Win=90368 Len=1348 TSval=1069307245 TSecr=4113701700"
"1831","21.1382518","223.196.57.16","192.168.43.6","TLSv1.3","4110","Continuation Data"
"1832","21.1492858","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1833","21.1539278","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53420 [ACK] Seq=2627465 Ack=8956 Win=90368 Len=1348 TSval=1069307246 TSecr=4113701700"
"1834","20.948170","192.168.43.6","223.196.57.16","TCP","78","53420  >  443 [ACK] Seq=8956 Ack=2620725 Win=1575424 Len=0 TSval=4113702011 TSecr=1069307245 SLE=2622073 SRE=2623421"
"1835","21.1579390","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=8956 Ack=2623421 Win=1575424 Len=0 TSval=4113702011 TSecr=1069307245"
"1836","21.1580904","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=8956 Ack=2627465 Win=1575424 Len=0 TSval=4113702011 TSecr=1069307246"
"1837","21.096735","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1836#1] 53420  >  443 [ACK] Seq=8956 Ack=2627465 Win=1575424 Len=0 TSval=4113702011 TSecr=1069307246 SLE=2628813 SRE=2630161"
"1838","21.1582868","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=8956 Ack=2630161 Win=1575424 Len=0 TSval=4113702011 TSecr=1069307246"
"1839","21.1584978","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1840","21.101388","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53420 [ACK] Seq=2630161 Ack=8956 Win=90368 Len=1348 TSval=1069307247 TSecr=4113701700"
"1841","-20.1055613","223.196.57.16","192.168.43.6","TLSv1.3","4110","Continuation Data"
"1842","21.172545","223.196.57.16","192.168.43.6","TLSv1.3","4110","Continuation Data"
"1843","21.182989","223.196.57.16","192.168.43.6","TLSv1.3","4110","[TCP Previous segment not captured] , Continuation Data"
"1844","-20.734411","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1845","-20.694612","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53420 [ACK] Seq=2698909 Ack=8956 Win=90368 Len=1348 TSval=1069307255 TSecr=4113701700"
"1846","-20.657773","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53420 [ACK] Seq=2697561 Ack=8956 Win=90368 Len=1348 TSval=1069307255 TSecr=4113701700"
"1847","-20.616158","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1848","-20.577519","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53420 [ACK] Seq=2700257 Ack=8956 Win=90368 Len=1348 TSval=1069307255 TSecr=4113701700"
"1849","-20.537763","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53420  >  443 [ACK] Seq=8956 Ack=2696213 Win=1575424 Len=0 TSval=4113702048 TSecr=1069307254"
"1850","-20.534831","192.168.43.6","223.196.57.16","TCP","78","53420  >  443 [ACK] Seq=8956 Ack=2697561 Win=1575424 Len=0 TSval=4113702048 TSecr=1069307255 SLE=2698909 SRE=2700257"
"1851","-20.533233","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=8956 Ack=2700257 Win=1575424 Len=0 TSval=4113702048 TSecr=1069307255"
"1852","-20.531652","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1851#1] 53420  >  443 [ACK] Seq=8956 Ack=2700257 Win=1575424 Len=0 TSval=4113702048 TSecr=1069307255 SLE=2701605 SRE=2702953"
"1853","-20.530110","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=8956 Ack=2702953 Win=1575424 Len=0 TSval=4113702048 TSecr=1069307255"
"1854","-20.526212","223.196.57.16","192.168.43.6","TLSv1.3","2762","Continuation Data"
"1855","-20.031119","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1856","20.012091","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1857","20.049671","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1858","21.277554","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1859","20.143338","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1860","20.203622","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1861","20.236386","223.196.57.16","192.168.43.6","TLSv1.3","10850","[TCP Previous segment not captured] , Continuation Data"
"1862","20.555278","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53420  >  443 [ACK] Seq=8956 Ack=2928069 Win=1575424 Len=0 TSval=4113702190 TSecr=1069307283"
"1863","21.324066","223.196.57.16","192.168.43.6","TCP","5458","[TCP Previous segment not captured] 443  >  53420 [ACK] Seq=2928069 Ack=8956 Win=90368 Len=5392 TSval=1069307283 TSecr=4113701700 [TCP segment of a reassembled PDU]"
"1864","21.337320","223.196.57.16","192.168.43.6","SSLv2","2762","Encrypted Data, Continuation Data"
"1865","20.749832","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53420 [ACK] Seq=2937505 Ack=8956 Win=90368 Len=1348 TSval=1069307284 TSecr=4113701700"
"1866","21.347150","223.196.57.16","192.168.43.6","TLSv1.3","4110","[TCP Previous segment not captured] , Continuation Data"
"1867","21.357234","172.217.166.78","192.168.43.6","TCP","66","[TCP ACKed unseen segment] 443  >  43352 [ACK] Seq=1377 Ack=4478 Win=77056 Len=0 TSval=101865872 TSecr=1733154064"
"1868","20.894516","172.217.166.78","192.168.43.6","TCP","66","[TCP ACKed unseen segment] 443  >  43352 [ACK] Seq=1377 Ack=5329 Win=79872 Len=0 TSval=101865873 TSecr=1733154064"
"1869","20.895880","223.196.57.16","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"1870","20.951920","223.196.57.16","192.168.43.6","TLSv1.3","6806","Continuation Data"
"1871","21.628288","223.196.57.16","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"1872","21.715010","172.217.166.78","192.168.43.6","TLSv1.2","595","[TCP ACKed unseen segment] , Application Data"
"1873","21.736289","192.168.43.6","172.217.166.78","TCP","66","[TCP Previous segment not captured] 43352  >  443 [ACK] Seq=5329 Ack=1906 Win=63616 Len=0 TSval=1733154343 TSecr=101865939"
"1874","26.498214","192.168.43.6","223.196.57.16","TLSv1.3","1447","[TCP ACKed unseen segment] , Application Data"
"1875","26.212925","192.168.43.6","223.196.57.16","TCP","99","[TCP ACKed unseen segment] [TCP Retransmission] 53420  >  443 [PSH, ACK] Seq=10304 Ack=3069611 Win=1575424 Len=33 TSval=4113707358 TSecr=1069307419"
"1876","-25.491009","223.196.57.16","192.168.43.6","TCP","66","[TCP Previous segment not captured] 443  >  53420 [ACK] Seq=3069611 Ack=10304 Win=93184 Len=0 TSval=1069312576 TSecr=4113707134"
"1877","-25.485073","223.196.57.16","192.168.43.6","TCP","66","443  >  53420 [ACK] Seq=3069611 Ack=10337 Win=93184 Len=0 TSval=1069312576 TSecr=4113707134"
"1878","26.219828","223.196.57.16","192.168.43.6","TLSv1.3","13546","Application Data"
"1879","-25.066603","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53420  >  443 [ACK] Seq=10337 Ack=3083091 Win=1575424 Len=0 TSval=4113707364 TSecr=1069312577"
"1880","-25.061949","223.196.57.16","192.168.43.6","TLSv1.3","6806","Application Data [TCP segment of a reassembled PDU]"
"1881","25.225500","223.196.57.16","192.168.43.6","TCP","6806","443  >  53420 [ACK] Seq=3089831 Ack=10337 Win=93184 Len=6740 TSval=1069312579 TSecr=4113707134 [TCP segment of a reassembled PDU]"
"1882","25.374769","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=10337 Ack=3089831 Win=1575424 Len=0 TSval=4113707365 TSecr=1069312578"
"1883","25.377565","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=10337 Ack=3096571 Win=1575424 Len=0 TSval=4113707365 TSecr=1069312579"
"1884","25.379480","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53420 [ACK] Seq=3099267 Ack=10337 Win=93184 Len=1348 TSval=1069312579 TSecr=4113707134 [TCP segment of a reassembled PDU]"
"1885","26.309833","223.196.57.16","192.168.43.6","TCP","2762","[TCP Retransmission] 443  >  53420 [ACK] Seq=3096571 Ack=10337 Win=93184 Len=2696 TSval=1069312579 TSecr=4113707134"
"1886","25.484868","223.196.57.16","192.168.43.6","TCP","1414","443  >  53420 [ACK] Seq=3100615 Ack=10337 Win=93184 Len=1348 TSval=1069312579 TSecr=4113707134 [TCP segment of a reassembled PDU]"
"1887","26.319751","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1883#1] 53420  >  443 [ACK] Seq=10337 Ack=3096571 Win=1575424 Len=0 TSval=4113707365 TSecr=1069312579 SLE=3099267 SRE=3100615"
"1888","25.519350","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=10337 Ack=3100615 Win=1575424 Len=0 TSval=4113707365 TSecr=1069312579"
"1889","26.320104","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=10337 Ack=3101963 Win=1575424 Len=0 TSval=4113707365 TSecr=1069312579"
"1890","26.320389","223.196.57.16","192.168.43.6","TCP","1414","443  >  53420 [ACK] Seq=3101963 Ack=10337 Win=93184 Len=1348 TSval=1069312579 TSecr=4113707134 [TCP segment of a reassembled PDU]"
"1891","25.571018","223.196.57.16","192.168.43.6","TCP","6806","443  >  53420 [ACK] Seq=3103311 Ack=10337 Win=93184 Len=6740 TSval=1069312580 TSecr=4113707134 [TCP segment of a reassembled PDU] [TCP segment of a reassembled PDU]"
"1892","26.342260","223.196.57.16","192.168.43.6","TCP","6806","443  >  53420 [ACK] Seq=3110051 Ack=10337 Win=93184 Len=6740 TSval=1069312581 TSecr=4113707134 [TCP segment of a reassembled PDU]"
"1893","26.548882","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=10337 Ack=3103311 Win=1575424 Len=0 TSval=4113707368 TSecr=1069312579"
"1894","26.423190","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=10337 Ack=3110051 Win=1575424 Len=0 TSval=4113707369 TSecr=1069312580"
"1895","26.552669","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=10337 Ack=3116791 Win=1575424 Len=0 TSval=4113707369 TSecr=1069312581"
"1896","26.553617","223.196.57.16","192.168.43.6","TLSv1.3","4110","Application Data [TCP segment of a reassembled PDU]"
"1897","26.680859","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53420 [ACK] Seq=3122183 Ack=10337 Win=93184 Len=1348 TSval=1069312582 TSecr=4113707134 [TCP segment of a reassembled PDU]"
"1898","26.721202","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53420 [ACK] Seq=3120835 Ack=10337 Win=93184 Len=1348 TSval=1069312582 TSecr=4113707134 [TCP segment of a reassembled PDU]"
"1899","26.768995","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53420 [ACK] Seq=3124879 Ack=10337 Win=93184 Len=1348 TSval=1069312583 TSecr=4113707134 [TCP segment of a reassembled PDU]"
"1900","26.453886","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53420 [ACK] Seq=3123531 Ack=10337 Win=93184 Len=1348 TSval=1069312583 TSecr=4113707134"
"1901","26.894930","223.196.57.16","192.168.43.6","TCP","4110","443  >  53420 [ACK] Seq=3126227 Ack=10337 Win=93184 Len=4044 TSval=1069312583 TSecr=4113707134 [TCP segment of a reassembled PDU]"
"1902","26.988607","192.168.43.6","223.196.57.16","TCP","66","53420  >  443 [ACK] Seq=10337 Ack=3120835 Win=1575424 Len=0 TSval=4113707369 TSecr=1069312582"
"1903","26.993066","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1902#1] 53420  >  443 [ACK] Seq=10337 Ack=3120835 Win=1575424 Len=0 TSval=4113707369 TSecr=1069312582 SLE=3122183 SRE=3123531"
