"No.","Time","Source","Destination","Protocol","Length","Info"
"3684","183.962104","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 3683#1] 53456  >  443 [ACK] Seq=10495 Ack=3303758 Win=1575168 Len=0 TSval=4115210785 TSecr=1070815947 SLE=3305106 SRE=3306454"
"3685","183.963501","192.168.43.6","223.196.57.16","TCP","86","[TCP Dup ACK 3683#2] 53456  >  443 [ACK] Seq=10495 Ack=3303758 Win=1575168 Len=0 TSval=4115210785 TSecr=1070815947 SLE=3307802 SRE=3309150 SLE=3305106 SRE=3306454"
"3686","184.675828","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 3683#3] 53456  >  443 [ACK] Seq=10495 Ack=3303758 Win=1575168 Len=0 TSval=4115210785 TSecr=1070815947 SLE=3305106 SRE=3309150"
"3687","183.966216","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=10495 Ack=3309150 Win=1575168 Len=0 TSval=4115210785 TSecr=1070815948"
"3688","183.887956","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 3687#1] 53456  >  443 [ACK] Seq=10495 Ack=3309150 Win=1575168 Len=0 TSval=4115210785 TSecr=1070815948 SLE=3310498 SRE=3311846"
"3689","183.969006","192.168.43.6","223.196.57.16","TCP","86","[TCP Dup ACK 3687#2] 53456  >  443 [ACK] Seq=10495 Ack=3309150 Win=1575168 Len=0 TSval=4115210785 TSecr=1070815948 SLE=3313194 SRE=3314542 SLE=3310498 SRE=3311846"
"3690","183.970227","192.168.43.6","223.196.57.16","TCP","78","53456  >  443 [ACK] Seq=10495 Ack=3311846 Win=1575168 Len=0 TSval=4115210785 TSecr=1070815949 SLE=3313194 SRE=3314542"
"3691","183.971352","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53456 [ACK] Seq=3311846 Ack=10495 Win=104192 Len=1348 TSval=1070815949 TSecr=4115210526"
"3692","184.683285","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"3693","184.288477","223.196.57.16","192.168.43.6","TLSv1.3","4110","[TCP Previous segment not captured] , Continuation Data"
"3694","185.579982","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=10495 Ack=3314542 Win=1575168 Len=0 TSval=4115210785 TSecr=1070815949"
"3695","184.878785","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=10495 Ack=3319934 Win=1575168 Len=0 TSval=4115210785 TSecr=1070815950"
"3696","185.586996","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 3695#1] 53456  >  443 [ACK] Seq=10495 Ack=3319934 Win=1575168 Len=0 TSval=4115210785 TSecr=1070815950 SLE=3321282 SRE=3325326"
"3697","185.589600","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53456 [ACK] Seq=3319934 Ack=10495 Win=104192 Len=1348 TSval=1070815951 TSecr=4115210526"
"3698","185.629265","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"3699","185.787938","223.196.57.16","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"3700","185.886819","223.196.57.16","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"3701","184.919192","223.196.57.16","192.168.43.6","TLSv1.3","5458","[TCP Previous segment not captured] , Continuation Data"
"3702","185.1183658","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53456 [ACK] Seq=3531570 Ack=10495 Win=104192 Len=1348 TSval=1070815988 TSecr=4115210526"
"3703","185.1235461","192.168.43.6","223.196.57.16","TCP","78","[TCP ACKed unseen segment] 53456  >  443 [ACK] Seq=10495 Ack=3530222 Win=1575168 Len=0 TSval=4115210850 TSecr=1070815987 SLE=3531570 SRE=3532918"
"3704","185.1242802","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53456 [ACK] Seq=3530222 Ack=10495 Win=104192 Len=1348 TSval=1070815988 TSecr=4115210526"
"3705","185.1292548","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"3706","185.1347802","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"3707","185.1411259","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"3708","185.1471050","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"3709","185.1524847","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"3710","184.977705","223.196.57.16","192.168.43.6","TLSv1.3","4110","Continuation Data"
"3711","-184.772556","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"3712","-184.734568","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"3713","-184.697268","192.168.43.6","223.196.57.16","TCP","78","[TCP ACKed unseen segment] 53456  >  443 [ACK] Seq=10495 Ack=3621886 Win=1575168 Len=0 TSval=4115210893 TSecr=1070816003 SLE=3624582 SRE=3625930"
"3714","-184.691784","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53456 [ACK] Seq=3621886 Ack=10495 Win=104192 Len=1348 TSval=1070816004 TSecr=4115210526"
"3715","-184.654727","192.168.43.6","223.196.57.16","TCP","78","53456  >  443 [ACK] Seq=10495 Ack=3623234 Win=1575168 Len=0 TSval=4115210895 TSecr=1070816004 SLE=3624582 SRE=3625930"
"3716","-184.653561","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53456 [ACK] Seq=3623234 Ack=10495 Win=104192 Len=1348 TSval=1070816004 TSecr=4115210526"
"3717","-184.609926","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"3718","-184.568877","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"3719","-184.518001","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"3720","-184.348459","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"3721","-184.312286","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"3722","185.122993","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53456  >  443 [ACK] Seq=10495 Ack=3674458 Win=1575168 Len=0 TSval=4115210948 TSecr=1070816013"
"3723","-184.264057","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"3724","-184.222185","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"3725","185.131978","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=10495 Ack=3677154 Win=1575168 Len=0 TSval=4115210960 TSecr=1070816013"
"3726","-184.175598","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"3727","185.137476","223.196.57.16","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"3728","185.200277","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53456 [ACK] Seq=3681198 Ack=10495 Win=104192 Len=1348 TSval=1070816015 TSecr=4115210526"
"3729","184.545834","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"3730","184.598147","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"3731","185.223751","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"3732","184.778745","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53456 [ACK] Seq=3677154 Ack=10495 Win=104192 Len=1348 TSval=1070816409 TSecr=4115211048"
"3733","184.818561","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53456 [ACK] Seq=3679850 Ack=10495 Win=104192 Len=1348 TSval=1070816409 TSecr=4115211048"
"3734","184.872920","192.168.43.6","223.196.57.16","TCP","78","53456  >  443 [ACK] Seq=10495 Ack=3679850 Win=1575168 Len=0 TSval=4115211164 TSecr=1070816409 SLE=3681198 SRE=3891385"
"3735","184.877691","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53456  >  443 [ACK] Seq=10495 Ack=3891385 Win=1575168 Len=0 TSval=4115211164 TSecr=1070816409"
"3736","185.854131","192.168.43.6","142.250.183.130","TLSv1.3","90","Application Data"
"3737","186.888192","192.168.43.6","142.250.183.130","TCP","66","42126  >  443 [FIN, ACK] Seq=1385 Ack=7229 Win=64128 Len=0 TSval=1651792649 TSecr=1123376296"
"3738","-185.356841","142.250.183.130","192.168.43.6","TCP","78","[TCP Dup ACK 3040#1] 443  >  42126 [ACK] Seq=7229 Ack=1361 Win=68864 Len=0 TSval=1123436512 TSecr=1651732643 SLE=1385 SRE=1386"
"3739","-185.353394","142.250.183.130","192.168.43.6","TCP","66","443  >  42126 [ACK] Seq=7229 Ack=1386 Win=68864 Len=0 TSval=1123436512 TSecr=1651792649"
"3740","-185.351808","142.250.183.130","192.168.43.6","TCP","66","443  >  42126 [FIN, ACK] Seq=7229 Ack=1386 Win=68864 Len=0 TSval=1123436513 TSecr=1651792649"
"3741","-185.350964","192.168.43.6","142.250.183.130","TCP","66","42126  >  443 [ACK] Seq=1386 Ack=7230 Win=64128 Len=0 TSval=1651792855 TSecr=1123436513"
"3742","186.825933","192.168.43.6","142.250.182.206","TLSv1.3","90","Application Data"
"3743","187.056762","192.168.43.6","142.250.182.206","TCP","66","50622  >  443 [FIN, ACK] Seq=4218 Ack=1810 Win=64128 Len=0 TSval=2646188275 TSecr=2660902294"
"3744","187.107762","142.250.182.206","192.168.43.6","TCP","66","443  >  50622 [ACK] Seq=1810 Ack=4218 Win=77056 Len=0 TSval=2660962485 TSecr=2646188275"
"3745","187.260919","142.250.182.206","192.168.43.6","TCP","66","443  >  50622 [FIN, ACK] Seq=1810 Ack=4219 Win=77056 Len=0 TSval=2660962485 TSecr=2646188275"
"3746","187.261088","192.168.43.6","142.250.182.206","TCP","66","50622  >  443 [ACK] Seq=4219 Ack=1811 Win=64128 Len=0 TSval=2646188479 TSecr=2660962485"
"3747","191.359914","192.168.43.6","142.250.183.174","TLSv1.3","90","Application Data"
"3748","191.366494","192.168.43.6","142.250.183.174","TCP","66","45854  >  443 [FIN, ACK] Seq=5246 Ack=9069 Win=64128 Len=0 TSval=2793529477 TSecr=1178577713"
"3749","191.873332","192.168.43.6","142.250.183.142","TCP","74","43970  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=60047539 TSecr=0 WS=128"
"3750","191.1809282","142.250.183.174","192.168.43.6","TCP","78","[TCP Dup ACK 3088#1] 443  >  45854 [ACK] Seq=9069 Ack=5222 Win=78080 Len=0 TSval=1178637883 TSecr=2793469471 SLE=5246 SRE=5247"
"3751","191.1812131","142.250.183.174","192.168.43.6","TCP","66","443  >  45854 [ACK] Seq=9069 Ack=5247 Win=78080 Len=0 TSval=1178637883 TSecr=2793529477"
"3752","191.1813109","142.250.183.174","192.168.43.6","TCP","66","443  >  45854 [FIN, ACK] Seq=9069 Ack=5247 Win=78080 Len=0 TSval=1178637883 TSecr=2793529477"
"3753","191.1815140","192.168.43.6","142.250.183.174","TCP","66","45854  >  443 [ACK] Seq=5247 Ack=9070 Win=64128 Len=0 TSval=2793529622 TSecr=1178637883"
"3754","191.1868708","142.250.183.142","192.168.43.6","TCP","74","443  >  43970 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=835768932 TSecr=60047539 WS=256"
"3755","191.1874601","192.168.43.6","142.250.183.142","TCP","66","43970  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=60047639 TSecr=835768932"
"3756","191.1884882","192.168.43.6","142.250.183.142","TLSv1.3","583","Client Hello"
"3757","190.845462","142.250.183.142","192.168.43.6","TCP","66","443  >  43970 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=835769051 TSecr=60047640"
"3758","190.887888","142.250.183.142","192.168.43.6","TLSv1.3","6695","Server Hello, Change Cipher Spec, Application Data"
"3759","191.111761","192.168.43.6","142.250.183.142","TCP","66","43970  >  443 [ACK] Seq=518 Ack=6630 Win=57728 Len=0 TSval=60047877 TSecr=835769110"
"3760","191.115307","192.168.43.6","142.250.183.142","TLSv1.3","72","Change Cipher Spec"
"3761","191.692021","192.168.43.6","142.250.183.142","TLSv1.3","140","Application Data"
"3762","191.153904","192.168.43.6","142.250.183.142","TLSv1.3","2518","Application Data"
"3763","191.213261","192.168.43.6","142.250.183.142","TLSv1.3","2238","Application Data"
"3764","192.482247","142.250.183.142","192.168.43.6","TCP","66","443  >  43970 [ACK] Seq=6630 Ack=524 Win=66816 Len=0 TSval=835769273 TSecr=60047878"
"3765","192.489826","142.250.183.142","192.168.43.6","TCP","66","443  >  43970 [ACK] Seq=6630 Ack=598 Win=66816 Len=0 TSval=835769284 TSecr=60047894"
"3766","191.869543","142.250.183.142","192.168.43.6","TCP","66","443  >  43970 [ACK] Seq=6630 Ack=4398 Win=75264 Len=0 TSval=835769320 TSecr=60047898"
"3767","192.493717","142.250.183.142","192.168.43.6","TCP","66","443  >  43970 [ACK] Seq=6630 Ack=5222 Win=78080 Len=0 TSval=835769320 TSecr=60047898"
"3768","192.495353","142.250.183.142","192.168.43.6","TCP","66","443  >  43970 [ACK] Seq=6630 Ack=1946 Win=69632 Len=0 TSval=835769306 TSecr=60047897"
"3769","192.497167","142.250.183.142","192.168.43.6","TCP","66","443  >  43970 [ACK] Seq=6630 Ack=3050 Win=72448 Len=0 TSval=835769317 TSecr=60047897"
"3770","192.499158","192.168.43.6","142.250.183.142","TCP","66","[TCP Dup ACK 3759#1] 43970  >  443 [ACK] Seq=5222 Ack=6630 Win=64128 Len=0 TSval=60048070 TSecr=835769320"
"3771","192.787976","142.250.183.142","192.168.43.6","TLSv1.3","1414","Application Data"
"3772","192.825467","192.168.43.6","142.250.183.142","TCP","66","43970  >  443 [ACK] Seq=5222 Ack=7978 Win=63104 Len=0 TSval=60048101 TSecr=835769404"
"3773","191.903321","142.250.183.142","192.168.43.6","TLSv1.3","632","Application Data"
"3774","192.854256","192.168.43.6","142.250.183.142","TCP","66","43970  >  443 [ACK] Seq=5222 Ack=8544 Win=62592 Len=0 TSval=60048101 TSecr=835769404"
"3775","192.858910","142.250.183.142","192.168.43.6","TLSv1.3","681","Application Data"
"3776","192.881813","142.250.183.142","192.168.43.6","TLSv1.3","93","Application Data"
"3777","192.887310","192.168.43.6","142.250.183.142","TCP","66","43970  >  443 [ACK] Seq=5222 Ack=9159 Win=63104 Len=0 TSval=60048102 TSecr=835769404"
"3778","192.889411","192.168.43.6","142.250.183.142","TCP","66","43970  >  443 [ACK] Seq=5222 Ack=9186 Win=63104 Len=0 TSval=60048102 TSecr=835769404"
"3779","196.815271","192.168.43.6","142.250.183.142","TLSv1.3","2273","Application Data"
"3780","-196.781744","142.250.183.142","192.168.43.6","TCP","78","[TCP Window Update] 443  >  43970 [ACK] Seq=9186 Ack=5222 Win=80896 Len=0 TSval=835774870 TSecr=60048102 SLE=6570 SRE=7429"
"3781","197.501416","142.250.183.142","192.168.43.6","TCP","66","443  >  43970 [ACK] Seq=9186 Ack=7429 Win=83712 Len=0 TSval=835774870 TSecr=60053433"
"3782","197.504795","142.250.183.142","192.168.43.6","TLSv1.3","595","Application Data"
"3783","-196.708096","192.168.43.6","142.250.183.142","TCP","66","43970  >  443 [ACK] Seq=7429 Ack=9715 Win=63616 Len=0 TSval=60053707 TSecr=835774938"
"3784","201.904874","192.168.43.6","142.250.183.142","TCP","74","43972  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=60057542 TSecr=0 WS=128"
"3785","200.119501","192.168.43.6","142.250.183.14","TCP","74","59638  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3660283303 TSecr=0 WS=128"
"3786","201.598171","142.250.183.142","192.168.43.6","TCP","74","443  >  43972 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=2984590693 TSecr=60057542 WS=256"
"3787","200.192286","192.168.43.6","142.250.183.142","TCP","66","43972  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=60057800 TSecr=2984590693"
"3788","200.202051","192.168.43.6","142.250.183.142","TLSv1.3","888","Client Hello"
"3789","201.819422","142.250.183.14","192.168.43.6","TCP","74","443  >  59638 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=197742366 TSecr=3660283303 WS=256"
"3790","201.823856","192.168.43.6","142.250.183.14","TCP","54","59638  >  443 [RST] Seq=1 Win=0 Len=0"
"3791","202.673053","192.168.43.6","142.250.183.142","TCP","888","[TCP Retransmission] 43972  >  443 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=822 TSval=60058519 TSecr=2984590693"
"3792","202.443352","142.250.183.142","192.168.43.6","TCP","66","443  >  43972 [ACK] Seq=1 Ack=823 Win=68608 Len=0 TSval=2984591864 TSecr=60058519"
"3793","201.892757","142.250.183.142","192.168.43.6","TLSv1.3","253","Server Hello, Change Cipher Spec, Application Data"
"3794","202.457974","192.168.43.6","142.250.183.142","TCP","66","43972  >  443 [ACK] Seq=823 Ack=188 Win=64128 Len=0 TSval=60058925 TSecr=2984591924"
"3795","202.460315","192.168.43.6","142.250.183.142","TLSv1.3","72","Change Cipher Spec"
"3796","202.462806","192.168.43.6","142.250.183.142","TLSv1.3","140","Application Data"
"3797","202.519541","192.168.43.6","142.250.183.142","TLSv1.3","2245","Application Data"
"3798","203.079637","142.250.183.142","192.168.43.6","TCP","66","443  >  43972 [ACK] Seq=188 Ack=829 Win=68608 Len=0 TSval=2984592052 TSecr=60058926"
"3799","203.105302","142.250.183.142","192.168.43.6","TCP","66","443  >  43972 [ACK] Seq=188 Ack=903 Win=68608 Len=0 TSval=2984592072 TSecr=60058926"
"3800","-202.144001","142.250.183.142","192.168.43.6","TCP","66","443  >  43972 [ACK] Seq=188 Ack=2251 Win=71424 Len=0 TSval=2984592154 TSecr=60058933"
"3801","-202.137111","142.250.183.142","192.168.43.6","TCP","66","443  >  43972 [ACK] Seq=188 Ack=3082 Win=74240 Len=0 TSval=2984592161 TSecr=60058933"
"3802","-202.134481","142.250.183.142","192.168.43.6","TLSv1.3","1255","Application Data, Application Data"
"3803","-202.095590","192.168.43.6","142.250.183.142","TCP","66","43972  >  443 [ACK] Seq=3082 Ack=1377 Win=63104 Len=0 TSval=60059337 TSecr=2984592227"
"3804","202.819672","192.168.43.6","142.250.183.174","TLSv1.3","90","Application Data"
"3805","202.822955","192.168.43.6","142.250.183.174","TCP","66","45856  >  443 [FIN, ACK] Seq=3106 Ack=1377 Win=64128 Len=0 TSval=2793541423 TSecr=2052230446"
"3806","203.1906383","142.250.183.174","192.168.43.6","TCP","78","[TCP Dup ACK 3128#1] 443  >  45856 [ACK] Seq=1377 Ack=3082 Win=74240 Len=0 TSval=2052290662 TSecr=2793481419 SLE=3106 SRE=3107"
"3807","203.1910891","142.250.183.174","192.168.43.6","TCP","66","443  >  45856 [ACK] Seq=1377 Ack=3107 Win=74240 Len=0 TSval=2052290670 TSecr=2793541422"
"3808","203.1912663","142.250.183.174","192.168.43.6","TCP","66","443  >  45856 [FIN, ACK] Seq=1377 Ack=3107 Win=74240 Len=0 TSval=2052290670 TSecr=2793541422"
"3809","203.1913483","192.168.43.6","142.250.183.174","TCP","66","45856  >  443 [ACK] Seq=3107 Ack=1378 Win=64128 Len=0 TSval=2793541631 TSecr=2052290670"
"3810","205.372346","192.168.43.6","223.196.57.16","TCP","1414","[TCP ACKed unseen segment] 53456  >  443 [ACK] Seq=10495 Ack=3891385 Win=1575168 Len=1348 TSval=4115231993 TSecr=1070816409 [TCP segment of a reassembled PDU]"
"3811","205.405731","192.168.43.6","223.196.57.16","TLSv1.3","113","[TCP ACKed unseen segment] , Application Data"
"3812","-205.427428","223.196.57.16","192.168.43.6","TCP","66","[TCP Previous segment not captured] 443  >  53456 [ACK] Seq=3891385 Ack=11890 Win=107008 Len=0 TSval=1070837474 TSecr=4115231993"
"3813","-205.418967","223.196.57.16","192.168.43.6","TLSv1.3","5458","Application Data"
"3814","-205.247208","223.196.57.16","192.168.43.6","TCP","2762","443  >  53456 [ACK] Seq=3896777 Ack=11890 Win=107008 Len=2696 TSval=1070837476 TSecr=4115231993 [TCP segment of a reassembled PDU]"
"3815","206.133052","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53456 [ACK] Seq=3900821 Ack=11890 Win=107008 Len=1348 TSval=1070837476 TSecr=4115231993 [TCP segment of a reassembled PDU]"
"3816","-205.127262","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53456  >  443 [ACK] Seq=11890 Ack=3896777 Win=1575168 Len=0 TSval=4115232384 TSecr=1070837475"
"3817","-205.121954","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=11890 Ack=3899473 Win=1575168 Len=0 TSval=4115232384 TSecr=1070837476"
"3818","-205.119675","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 3817#1] 53456  >  443 [ACK] Seq=11890 Ack=3899473 Win=1575168 Len=0 TSval=4115232384 TSecr=1070837476 SLE=3900821 SRE=3902169"
"3819","-205.117737","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53456 [ACK] Seq=3899473 Ack=11890 Win=107008 Len=1348 TSval=1070837476 TSecr=4115231993"
"3820","206.141819","223.196.57.16","192.168.43.6","TCP","10850","443  >  53456 [ACK] Seq=3902169 Ack=11890 Win=107008 Len=10784 TSval=1070837477 TSecr=4115231993 [TCP segment of a reassembled PDU] [TCP segment of a reassembled PDU]"
"3821","205.341764","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=11890 Ack=3902169 Win=1575168 Len=0 TSval=4115232384 TSecr=1070837476"
"3822","205.343941","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=11890 Ack=3912953 Win=1575168 Len=0 TSval=4115232384 TSecr=1070837477"
"3823","205.345228","223.196.57.16","192.168.43.6","TCP","5458","443  >  53456 [ACK] Seq=3912953 Ack=11890 Win=107008 Len=5392 TSval=1070837478 TSecr=4115231993 [TCP segment of a reassembled PDU]"
"3824","205.604292","223.196.57.16","192.168.43.6","TCP","5458","443  >  53456 [ACK] Seq=3918345 Ack=11890 Win=107008 Len=5392 TSval=1070837479 TSecr=4115231993 [TCP segment of a reassembled PDU]"
"3825","205.848513","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=11890 Ack=3918345 Win=1575168 Len=0 TSval=4115232384 TSecr=1070837478"
"3826","205.853620","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=11890 Ack=3923737 Win=1575168 Len=0 TSval=4115232384 TSecr=1070837479"
"3827","205.856171","223.196.57.16","192.168.43.6","TCP","1414","443  >  53456 [ACK] Seq=3923737 Ack=11890 Win=107008 Len=1348 TSval=1070837480 TSecr=4115231993 [TCP segment of a reassembled PDU]"
"3828","205.896171","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=11890 Ack=3925085 Win=1575168 Len=0 TSval=4115232384 TSecr=1070837480"
"3829","205.897863","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"3830","205.949243","223.196.57.16","192.168.43.6","TCP","2762","[TCP Out-Of-Order] 443  >  53456 [ACK] Seq=3925085 Ack=11890 Win=107008 Len=2696 TSval=1070837480 TSecr=4115231993"
"3831","205.846031","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"3832","206.113518","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53456 [ACK] Seq=3929129 Ack=11890 Win=107008 Len=1348 TSval=1070837481 TSecr=4115231993"
"3833","206.149490","223.196.57.16","192.168.43.6","TLSv1.3","2762","Continuation Data"
"3834","206.1168224","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"3835","206.380316","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 3828#1] 53456  >  443 [ACK] Seq=11890 Ack=3925085 Win=1575168 Len=0 TSval=4115232388 TSecr=1070837480 SLE=3927781 SRE=3929129"
"3836","206.1306271","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=11890 Ack=3929129 Win=1575168 Len=0 TSval=4115232388 TSecr=1070837480"
"3837","206.1307258","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 3836#1] 53456  >  443 [ACK] Seq=11890 Ack=3929129 Win=1575168 Len=0 TSval=4115232388 TSecr=1070837480 SLE=3930477 SRE=3931825"
"3838","206.380665","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=11890 Ack=3931825 Win=1575168 Len=0 TSval=4115232388 TSecr=1070837481"
"3839","206.380745","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=11890 Ack=3934521 Win=1575168 Len=0 TSval=4115232388 TSecr=1070837481"
"3840","206.1309738","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=11890 Ack=3939913 Win=1575168 Len=0 TSval=4115232388 TSecr=1070837482"
"3841","206.380908","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"3842","206.1451864","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"3843","206.1592681","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=11890 Ack=3945305 Win=1575168 Len=0 TSval=4115232389 TSecr=1070837483"
"3844","206.1594691","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=11890 Ack=3950697 Win=1575168 Len=0 TSval=4115232389 TSecr=1070837484"
"3845","206.1597309","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"3846","206.487113","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"3847","-205.880578","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"3848","-205.846093","192.168.43.6","223.196.57.16","TCP","66","53456  >  443 [ACK] Seq=11890 Ack=3956089 Win=1575168 Len=0 TSval=4115232389 TSecr=1070837485"
"3849","-205.841282","192.168.43.6","223.196.57.16","TCP","78","53456  >  443 [ACK] Seq=11890 Ack=3957437 Win=1575168 Len=0 TSval=4115232389 TSecr=1070837486 SLE=3958785 SRE=3960133"
"3850","-205.837495","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53456 [ACK] Seq=3957437 Ack=11890 Win=107008 Len=1348 TSval=1070837486 TSecr=4115231993"
"3851","-205.796523","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"3852","-205.755117","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"3853","-205.713215","223.196.57.16","192.168.43.6","TLSv1.3","5458","[TCP Previous segment not captured] , Continuation Data"
"3854","206.525856","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"3855","206.530239","223.196.57.16","192.168.43.6","TLSv1.3","5458","[TCP Previous segment not captured] , Continuation Data"
"3856","205.874755","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
